id,title,content,createdAt,updatedAt,commentCount,likeCount,topics
228617817,一起玩手遊,"大家安安

有沒有人在玩異世界幻想呢？

坦白說遊戲還蠻無聊的

殺殺時間

邊緣人找公會",2018-04-03T10:11:43.400Z,2018-04-03T10:55:42.507Z,9,3,['遊戲分享']
228617679,《宣傳》享綠昇活-2018全國大專校院國際創新商展競賽,"想要增加策展及辦展的經驗嗎
或想要知道怎麼樣過綠色生活嗎
這裡有一個活動推薦給大家
- - - - - - - - - - - - - - - - - - - - - - -
❗️展覽名稱：2018全國大專校院模擬商展競賽-台灣國際綠色生活展
❗️展覽日期：6/3 (日)
❗️展覽時間：上午9：00至下午4：30
❗️展覽地點：臺中科技大學體育館
❗️注意事項：因體育館為室內空間，因此當天禁止飲食、吸菸及攜帶違禁品等等。
P.S.展覽當天有舊衣自製環保手提袋活動體驗，僅提供現場報名，名額有限，要來要快！！！
- - - - - - - - - - - - - - - - - - - - - - -
有興趣報名模擬商展競賽的同學請注意！！！
❗️競賽日期：6/3(日)
❗️報名日期：即日起至4/15
❗️報名方式：採網路報名，請私訊粉絲專頁，由小編協助
⚠️臉書搜尋：享綠昇活-2018台灣國際綠色生活展

⚠️ig搜尋：greenlife_show
p.s.報名注意事項及簡章於粉絲專頁置頂文章內。",2018-04-03T09:50:07.743Z,2018-04-03T09:50:43.793Z,2,12,"['比賽', '環保', '揪團']"
228617646,一下子,"你的一下子=三小時
簡直「坑」！
下次再上當，我是白癡！",2018-04-03T09:44:33.684Z,2018-04-04T02:44:24.340Z,5,6,['心情']
228617455,學校的ATM#問,"因為到月底要省錢，所以月底會去學校領錢
我記得有一台可以領幾百塊的
但是今天早上去那台領發現只能領千元單位的
請問真的無法只領幾百塊了嘛",2018-04-03T09:09:21.985Z,2018-04-03T13:18:00.110Z,9,3,['學生']
228616932,暑修課表,"想問進修部的暑修課表哪裡可以看到
還是還沒上傳嗎",2018-04-03T07:20:28.615Z,2018-04-03T07:20:28.615Z,4,5,[]
228616852,應英的同學我們需要你 #問卷,"拜託各位應英科系的大大
幫忙花一點時間來填一下問卷🙏

我們問卷主題是針對『英文課堂發言與教學方式的關係』來做研究

連結：
https://docs.google.com/forms/d/e/1FAIpQLSc6wYxu-7XGscrs5JSCIgRlW99KNqyqm5SXw23V4jcU19uvVA/viewform

感謝各位幫忙🙇🙇🙇",2018-04-03T07:03:18.639Z,2018-04-03T19:14:01.761Z,7,8,"['學生', '學分', '五專']"
228616774,#問 有人要買明華園的票嗎？,"http://www.npac-ntt.org/npacnttprogram?uid=14&pid=478
4/21多買了五張，有人要買嗎😭😭😭",2018-04-03T06:47:18.832Z,2018-04-03T10:26:59.061Z,33,4,['戲劇']
228615493,語文學院的帥哥美女看過來 #問卷,"同學大大們
救救可憐的專題生
請幫我們填填問卷🙏🙏🙏🙏
我們收集對象是中科大 大學生 語文學院的帥哥美女

填問卷你會長的跟孔劉一樣帥 跟Gigi Hadid一樣美
祝你們清明假期愉快 考試歐趴 還沒脫魯的一個月內脫魯 有穩定感情的繼續順利❤️
愛你們唷！

https://docs.google.com/forms/d/e/1FAIpQLScqBMinXc3FeYS3l1q_l59Edhg1Qa8iZv3rwIFHGWpluDl67w/viewform",2018-04-03T02:57:08.759Z,2018-04-03T02:57:08.759Z,5,6,[]
228615123,#暑修 高會連署,"一早看到上學期高級會計學沒開成
急急忙忙跑去問系辦分攤費用相關適宜
系辦表示：只要在期中考前告知系辦和簽切結書，系辦就可以讓學校跑程序開班了

想要開班的人可以來下面留言，留下聯絡方式和貴姓，方便統計，如果有相關重要的事情也方便聯絡

19個人分攤費用的話一個人才多繳100多元，希望大家和自己都能如期畢業，幫幫忙😣😣😣",2018-04-03T01:41:19.451Z,2018-04-03T06:02:09.618Z,27,5,[]
228615064,誰的牙套維持器,"在昌明樓往中正樓的路上
https://i.imgur.com/pA830ya.jpg",2018-04-03T01:19:20.561Z,2018-05-13T16:07:38.129Z,11,26,"['失物', '失物招領']"
228614932,#更#撿到學生證,"是一中第一間轉角那家早餐店老闆給我的
應該是買早餐的時候掉的
送到生輔組哦😉
https://i.imgur.com/duavFrA.jpg


超蠢😳😳沒把照片插入
我下跪道歉",2018-04-03T00:10:57.165Z,2018-04-03T11:16:13.685Z,44,5,[]
228614919,學期課扣考,"想問一下如果我有一堂只有一學期的課請6節病假
這樣會被扣考嗎💦💦
謝謝各位同學🙏",2018-04-03T00:04:46.108Z,2018-04-03T00:04:46.108Z,5,3,[]
228614504,差點騎車去撞車,"前陣子回宿舍 要騎往女宿後停車場
大概在這裡
http://i.imgur.com/Wq3ToYd.jpg
常騎這裡的都知道 行人很多 路邊出來或急停要停車也的很多
通常這條是騎不快拉

像平常一樣騎 差一個路口就可以轉進停車場
餘光就瞄到路邊有東西要從一陣人群飛出來 
路小的情況 腦中閃過的想法是 如果是人 不要撞到人 
所以第一個動作是龍頭往人群反方向打 全力煞車
在撞到停在路邊車子前大概30CM吧 煞住 差點倒車
回頭要瞪 也沒有看到任何人穿越馬路 
只看到那一群大概是大學生年紀 其中一個人搬著一疊箱子的人在笑 
可是不是看著我 是在偷笑我騎車技術爛差點跌倒嗎? 
還是你們及時把要跑過馬的的人拉回來? 那知道丟臉 打個招呼道歉很難嗎

應該不是我們學校的學生 不過以後騎錦平街 真的 騎帥不騎快",2018-04-02T18:44:16.865Z,2018-04-04T05:03:34.898Z,18,41,[]
228612604,#租屋 可寵套房，貓咪的,"想詢問有沒有大四的學長姐是有養貓咪的
畢業有房間要退租的～
預算在6000左右，希望有洗衣機

大二打算養小貓
所以要租可寵的套房
希望有不錯的套房可以租",2018-04-02T14:37:26.908Z,2018-04-02T14:37:26.908Z,27,7,"['租屋', '學生']"
228612384,五樓AB區浴室,"約莫是九點快十點
我洗我的衣物的時候不小心整個臉盆打翻
潑了一大片水到隔壁第三號浴室的女生
一開始我踮起腳尖看到架上沒有東西
以為隔壁沒有人
結果後來聽到他開門聲才發現大事不妙
請各位如果有聽到周遭朋友發生類似此事件
且也住在五樓AB區
請告訴我他的寢室
我想跟他賠罪QQQQ
當下沒有道歉 非常不好意思
拜託請給我個機會qqq",2018-04-02T14:09:01.297Z,2018-04-03T13:32:57.734Z,4,20,[]
228612270,失物招領 休閒系的女同學,"https://i.imgur.com/ao9kdAP.jpg

我在外面撿到你的學生證
快來認領～",2018-04-02T13:53:58.163Z,2018-04-09T14:57:49.880Z,20,0,['學生證']
228611224,學貸之某媽專業的推算,"之前有篇學貸文章
有個女生說她媽媽推算
x號學貸就下來了
之後真的那天就來了

可以再推一次嗎OHO
#啃土中
#有人要來一點美味的土嗎?",2018-04-02T10:36:45.229Z,2018-04-02T23:12:04.971Z,4,2,[]
228611061,消失的廢物手機,"啊啊啊啊啊啊啊啊
不要把那麼廢物的物體帶走啊啊啊

有一隻
深藍色手機殼的廢物手機
samsung 三星的用半小時就會沒電

大約17：30太陽還沒下山的時候
輕輕地落在
宿舍可愛的門口    的樓梯上

失主很87
本來以為它還會黏在地板上
邊緣到沒有人撿

如果哪位好心人撿了
就把它丟掉吧❤


啊啊啊啊啊啊不是，麻煩你送到生輔組了了了了了了
87會把它神奇的領回來
我想   嗯她還是需要那個廢物
真的很感謝把它撿起來的人哦！！！",2018-04-02T10:02:24.679Z,2018-04-06T06:30:14.987Z,3,42,[]
228611020,拾獲samsung手機,"時間大約在今天下午五點30分
在女宿前面撿到一隻黑色殼的手機
已經送達校安中心
如果今天沒有去領
就會轉交生輔組

https://i.imgur.com/hzQWvhT.jpg

有遺失的人要趕快去認領呦～",2018-04-02T09:53:01.810Z,2018-04-03T13:41:48.324Z,4,5,[]
228610491,一人一問卷，救救專題生,"題目：一中商圈周邊環境改善計畫
https://docs.google.com/forms/d/e/1FAIpQLSc9iJIvufFQ57TWdaBni1WTWfmxmkyc9q7_fACVtRgwbhRC8Q/viewform?usp=sf_link

各位安安，小弟我這有份問卷想請各位幫忙填寫🙏
此份問卷一分鐘即可完成

感謝幫忙😘",2018-04-02T08:04:46.730Z,2018-04-03T16:27:34.600Z,8,21,"['學分', '學生']"
228610366,#租房 請問有房子出租嗎？,"想請問有沒有學長姐畢業後房子不租的
我們總共4個人 希望能租到整層3~4房的
有推薦的也可以 謝謝> <",2018-04-02T07:39:27.499Z,2018-04-04T12:10:24.273Z,11,6,[]
228610310,#租屋 請問有房子出租嗎或缺室友,"請問....中科大附近哪裡有房子出租

或是合租也可以(有沒有 有廚房的XD?)

我是夜校生 但不會太晚睡，也沒有不良嗜好:))
希望樓層不要太高 對了 希望走路就到學校 我沒有摩托車 

謝謝大家",2018-04-02T07:29:08.796Z,2018-06-01T07:24:18.965Z,26,3,['租屋']
228609725,學生證,"有人撿到護理科 陳○安的學生證嗎
本來放在5110的窗戶那裡用一張紙包著
誰拿走的可以幫我送回來嗎",2018-04-02T05:18:28.967Z,2018-04-02T05:18:28.967Z,6,5,['學生證']
228609313,告白版串開的起來嗎,"有沒有愚人節好笑的掛？！
被女生告白
會接受嗎？",2018-04-02T03:36:53.394Z,2018-04-02T03:36:53.394Z,6,16,[]
228608362,只要有撿到usb的人都點進來😭,"有人能把最近撿到的usb留言在底下嗎！！
拜託只要有撿到還沒有人認領的幫我留言
我想找我們的usb😭😭😭😭😭
裡面有我們很重要的專題資料～
希望有人撿到可以歸還給我們😰
願意請一頓好吃的給你們😭😭😭😭
拜託幫幫我們～～～～～
外觀是：綠色與灰色一起的隨身碟然後無蓋子是可以用轉的～～
不見地點：中商大樓 （不一定掉在中商大樓，所以才會要求你們只要有撿到的，跟我們說，因為我根本不知道掉在哪😭）

希望大家可以幫幫我們😭

By 失眠的人",2018-04-01T18:45:15.116Z,2018-04-01T18:52:14.894Z,3,36,"['協尋', 'USB']"
228607539,問 中科轉學考,"台中科技大學轉學考 有類似出題的方向或者是考試範圍的書嗎？是考高職三年的英文範圍還是另有參考書可以看？想轉進中科的商管類群
拜託🙏各位能夠幫我解圍",2018-04-01T16:20:26.791Z,2018-04-02T06:59:33.291Z,16,9,['學生']
228606031,學校對面的紅豆薏仁,"請問學校對面的小攤販紅豆薏仁還有再賣嗎
因為現在都在另外一個校區上課
突然好想吃😂😂",2018-04-01T14:01:09.438Z,2018-04-01T14:01:09.438Z,4,11,[]
228605274,拜託救救沒錢吃飯的小87,"因為不知道這門課只能讓四技生修
一位可憐的小笨蛋買了書才知道
是語言中心 應用與聽力閱讀（二）的課
書主要是練習英檢
https://i.imgur.com/xYtJ9XU.jpg
https://i.imgur.com/QOap7PL.jpg
整本書只有用到這裡
原價490算400
價錢可議
校內面交
有意願請留言
非常感謝🙇🙇",2018-04-01T11:54:04.368Z,2018-04-01T11:54:04.368Z,26,3,"['學生', '英文', '書籍', '沒錢了']"
228604889,#租屋 #問 中清路一段鄭房東(某通訊行上面),"請問有人租過那邊或住在那邊的嗎

因為看房後已經確定要租那間了
想跟房東阿姨約簽約時間跟給訂金
但她一直說保證會把房間留給我 不用擔心著急
因為她會寬限原本的房客幾天再搬走 也不想做趕房客這種事
所以不能先簽約 叫我等到6月底再跟她聯絡

想問有沒有住在那裡的學長姐當初是不是也是這樣等到6月底的


拜託回答一下我吧QQ",2018-04-01T10:34:30.234Z,2018-04-02T00:42:05.334Z,3,7,[]
228604846,青春畢修課活動宣傳日,"來哦來哦🎈免費活動宣傳贈品領取活動
🌿青春畢修課107年應屆畢業生👨‍🎓👩‍🎓活動宣傳
活動詳情請洽明日工作人員
下一波宣傳會在近期內公佈
此畢業活動提供給107應屆畢業生所參與
日夜校同學均可報名參與哦。

https://i.imgur.com/adffsaK.jpg

💡宣傳日期：4/2（一）
💡宣傳時間：16:00-17:30
💡宣傳地點：臺中科技大學-中正大樓
💡宣傳對象：臺中科技大學全體師生
💡宣傳內容：107/5/14（一）
      青春畢修課畢業活動
💡宣傳贈品：
      馬克杯、瓷盤（均經過檢驗合格並為骨瓷質     料、出自於陶緣彩瓷公司，一律免費領取。）
💡領取條件需求：
     需持產品拍照上傳於Instagram，並tag#青春畢修課＃陶緣彩瓷 ＃陶瓷 ＃客製化 ＃禮物 ＃陶緣彩瓷客製化禮物最佳選擇。
     標記人物為廠商帳號———ceramic8632 
     地點設為——陶緣彩瓷
     在留言處留言標記一位大四學長姐及三位朋友並說道「青春畢修課5/14準備上課囉！」
⚠️⚠️⚠️⚠️⚠️如圖所示打卡

https://i.imgur.com/xuqJx31.jpg

💡產品圖示：產品市價為（300元-350元）
均為Pinkoi設計公司所設計唷。

https://i.imgur.com/tfuBXWv.jpg
https://i.imgur.com/unGPkSJ.jpg
https://i.imgur.com/rH4NRq5.jpg
https://i.imgur.com/AVH7BMK.jpg
https://i.imgur.com/KSlO2UB.jpg
https://i.imgur.com/tedrM6q.jpg
https://i.imgur.com/h8qVNXZ.jpg
https://i.imgur.com/DWxTXWv.jpg

歡迎大家共同參與，數量有限，發完為止
杯子盤子任工作人員發放哦，無法指定款式。",2018-04-01T10:23:11.754Z,2018-04-02T12:58:35.354Z,11,56,[]
228604820,失物招領 學生證 護理科 林x繻,"護理科的林x繻同學~您的學生證掉落在173廣場的服飾店~請盡速前往領取~
https://i.imgur.com/80HGO6J.jpg",2018-04-01T10:16:27.443Z,2018-04-01T10:16:27.443Z,1,6,"['五專', '尋物', '學生證']"
228603606,問 生命關懷與認知 洪素寬老師,請問各位大大 這位老師會記曠課嗎？,2018-04-01T05:52:32.080Z,2018-04-01T05:52:32.080Z,5,2,[]
228601169,學校工讀,學校工讀大部分都規定要是進修部學生的資格，這邊想請問一下有哪些單位是日間部學生可以的嗎～,2018-03-31T16:44:13.968Z,2018-03-31T16:44:13.968Z,4,4,['學生']
228599823,求工作,"想請問學長姐們,有推薦不錯的工作嗎 或是要離職了能介紹嗎 ？",2018-03-31T14:00:55.552Z,2018-03-31T16:12:23.953Z,15,7,[]
228599432,尋找褲子,"請問有人3/28在球場撿到愛迪達三條線的長褲嗎😭😭
如果有的話請幫我在下方留言跟我說一聲😭
我再去找你/妳拿 或幫我送到生輔組
感謝各位 拜託了😭",2018-03-31T12:51:54.708Z,2018-04-05T04:21:27.989Z,2,7,['尋物']
228599304,本校的系費 社費 學生社費 科會費,"小弟是日四技(另稱中科大 大學部日校)
來講自己經歷和狄卡看到的文章 本校各種社團的收費吧(ﾟ∀ﾟ)

=====
先從系費:
[聽到RANGE大概2000~5000(4年) 不含迎新等等]
我們系的系會 和大部分其他系的系會開學會有個小迎新(✪ω✪)
大概就是介紹系學會的幹部 抽直系阿 然後招人進系會(´_ゝ`)
阿繳系費 就是系會當然會員 沒繳就不是系會會員

""成為會員後 就可以參與系會開會
未來可以成為系幹部被選舉人
還會送系T(某些系不是會員 只要是系上學生就送)
如果參加系會舉辦的活動 [可能]會便宜一點""
以上是有繳錢的(๑•́ ₃ •̀๑)

沒繳錢(๑•́ ₃ •̀๑)
""系會開會還是可以去 只是沒有投票權 沒有發言權
只能投票選幹部 不能被選
沒系T(某些系不是會員 只要是系上學生就送)
如果參加系會舉辦的活動 [可能]會貴一點""

對系會沒興趣的人 一毛錢都不花 一個活動都不參加 
還是可以有自己的學校交友圈 (*´ω`)人(´ω`*)
就算參加活動 相比有繳系費的 費用差別大多也就1~兩百塊
如果是本班同學交際 又不會限定只能在這些活動 ( • ̀ω•́ )
空堂時間這麼多 沒事出去玩夜衝還是有人際關係
更不用說校外人脈或是社團(〃∀〃)

=====
社費:
[聽到RANGE大概100~1000(1年)]
錢大概都花在請老師身上 畢竟他們也是有鐘點費的
如果有社課或是社團時間可以先去個幾次 看看社團在幹嘛
上課在上什麼 平常社團在玩什麼 會去哪裡玩 巴拉巴拉
決定要不要參加這個社團 才繳錢ლ(́◕◞౪◟◕‵ლ)
社團收錢是最和緩的 只要不要太過分的拖 都不會催 
有聽過人參加一整學期的社團活動 到最後一次活動說不參加社團 然後就沒繳錢的
只是說經歷 拜託別幹這種事RRRR (#`Д´)ﾉ

====
學生社費:
[固定400(1年)]
我要特別把這社團拿出來講是因為他掛名""會"" 不過其實就是個""社""
他們收費很囂張 跟著註冊單放在一起 沒注意就會一起繳掉的費用╮(╯∀╰)╭
這個社團照學校規章是最大學生組織  
社長卻從來沒有選出來過 還是有社長 不過不是正常方法蹦出來的(๑• . •๑)
然後本校學生為當然會員 不管你有沒有繳這400

有繳學生社費(◔౪◔)
""[有機會]拿到免費電影票
有限時間領 有限量(且很少) 幹部可以先拿 照慣例 去排隊的人都有不少人領不到
[有機會]免費參加學生社辦的活動
有些還是要錢 有限人數 幹部親友可以無視人數限制直接入場 照慣例 聖誕晚會都會被嘴 
未來可以成為系幹部被選舉人""

沒繳學生社費(◔౪◔)
""可以投票選社長(雖然從來沒選出來過) 不能被選
[有機會]參加學生社辦的活動 同上""

反正我直接說 不要繳(╯‵□′)╯︵┴─┴
連那件打錯字的社T都要另外花錢買了
然後為了不一定搶得到的票拿400去賭 我可以直接拿這筆錢去買票
你有認識裡面的幹部 有油水可以撈的話 那可以繳看看(ゝ∀･)
詳情https://www.dcard.tw/f/nutc/p/225473830
或校版搜尋學生社 學生會

====
科會費
[聽到RANGE大概1000~6000(5年)]
半強制繳 嚴格來講可以不繳
但是你要想 你不是大學生 快跟高中生沒兩樣 (́◉◞౪◟◉‵)
你一整天幾乎都跟本班同學在一起 還有比高中嚴重的學長學姊制
不繳 除非交際能力好 或是抗壓性高 不然人情和輿論壓力可能壓的妳喘不過氣
活動半強制參加 你沒繳 很難做人(´･_･`)

然後有繳的人
到了專4或專5 你就是科會班 你們就可以在學長姊的各種壓力和監視下
運作妳的科會 不是科會班的其他幾年 你就只能乖乖聽科會的話(´;ω;`)
不管他們辦的活動多好(差) 多收的錢多(不)合理 你都只能任命
不小心被抓到多收錢了 他們就抓個人出來說 下次會改進 就這樣
你PO狄卡 會被學長姊烙人嘴你 就算風向明明往你那邊倒",2018-03-31T12:29:47.521Z,2018-04-01T17:09:33.978Z,30,28,[]
228598234,統測學測成績多少能上美容系,"不好意思請問一下美容系的學生們
請問你們當初上美容系的時候
統測或學測大概多少上的？
🙏🏼🙏🏼🙏🏼謝謝謝謝🙏🏼🙏🏼🙏🏼",2018-03-31T08:59:56.904Z,2018-05-05T14:23:36.981Z,8,9,"['學生', '轉系']"
228597976,該科學會,"首先，不好意思讓各位見笑了。

先針對原PO所提出的幾點做回應，關於科費三千元的問題，並無規定強制繳交，若金錢方面有困難，向我們提出的話，也會給予替代方案，如分期付款等方法。
科費的使用多半是用於：舉辦活動、講座、購買科服等等，並且每學期末學會都會製作明細表供大家查閱，學會上的每項花費同時也都要經過系上老師、主任的同意，如對於此部分有問題，歡迎向系上老師、主任及科學會詢問。

送舊紅包這點，我們主辦方沒先向新進來的一年級學弟妹說明規則，使你們搞不清楚狀況，是我們主辦的疏失，先對你們說聲抱歉。
送舊紅包制度的更改是在上一屆時由全日科共同投票決定的，每個人從一年級每年繳交一百五十元，共六百元，畢業時領取到的紅包也是六百元；亦可選擇不繳交，則畢業時亦無紅包可領取，而這筆紅包錢則由領取人自由運用。
有些人提到自己在前幾年時有多繳的情況，感到不公平，而去年的投票改制就是為了改善此情形，每人每年繳同樣的價錢，畢業時也領同樣的價錢，大家都是同樣的狀況，如果你說，那我之前多繳不就吃虧了嗎？
在許多政策改革時也會遇到同樣的情況，對於無法讓每個人都滿意此制度本學會深感遺憾。 同時也希望對於此制度有想法的同學們能夠提出，讓此制度能夠更加地完善。

關於不參加活動而被記曠課這點，我們的活動多半是舉辦於星期四的七八節，也就是班會課，如果同學沒有到場，當然會記上曠課，而活動若有超時(超過第八節)的情況發生時，視同放學時間，同學也能自由離場。

本學會在每次活動結束後，皆會發下意見單供大家填寫，希望大家都能不吝於提供自己的想法意見促使學會改進。

科會的成員跟大家一樣都是人，都還是學生，我們在各方面仍還在努力學習，在還未加入科會時，我們也曾或多或少抱怨過，但到了自己身上時，發現到了其中的困難，不管是同學、老師甚至是家長，要在其中取得平衡實在是不容易。
我們承認科會確實還有許多不足，做得不好時，我們接受批評和建議，但謾罵對於你我並無益處；有做得好時，也希望給予鼓勵肯定，讓我們更有動力繼續下去。
最後感謝大家的批評指教，也希望同學們維持理性並且和睦相處，注意遣詞用字，切勿惡言相向及不實指控，祝福大家在中科都能過得愉快：）",2018-03-31T08:00:54.607Z,2018-04-02T12:40:24.379Z,60,85,[]
228597686,尋找衣服褲子,前幾天把衣服忘在7918或7402或其他地方，衣服是Stussy 白色長衣 基本款 跟綠色長褲 有人有拿走嗎？幫幫忙有看到或有拿的在下方留言一下 謝謝大家,2018-03-31T07:04:51.962Z,2018-03-31T07:04:51.962Z,2,2,[]
228593919,藍紫色資料結構課本,不好意思，如果有同學在行政大樓三樓上機教室有看到一本藍紫色的資料結構課本可以麻煩聯絡我嗎？謝謝（如果文章有錯誤會刪文）,2018-03-30T14:35:19.246Z,2018-03-30T14:35:19.246Z,0,3,['尋物']
228593031,傳說對決 爭霸賽,"https://i.imgur.com/gnAyQ2V.jpg

好想打爭霸賽喔  但是我沒戰隊也沒隊友
小弟目前s 有人能收留ㄧ下嗎",2018-03-30T11:57:33.509Z,2018-04-02T08:28:30.607Z,17,19,"['傳說對決', '手遊']"
228592709,原住民族學生資源中心講座快訊,"http://i.imgur.com/0Pt4NZ8.jpg

20歲開始拼命工作，最高紀錄同時有四、五份打工，24歲就當上生化實驗室總監，同時還兼任台北市議會助理；現在是BYLEWAY品牌主理、咖啡廳老闆，可能還有些人知道，她是藝人喬志先生（張兆志）的太太。 (引自 只是想活得漂亮)

原住民族學生資源中心有幸邀請到作者前來前來分享。這是針對全校學生的講座，歡迎大家參加!
還記得剛出生時，想笑的時候就笑，想哭的時候就哭，這就是人生中最自在的時期吧!
隨著進入學校、進入職場，才發現這些單純的小美好才是難得可貴。一起來聽聽講師是怎麼面對人生這些挫折，以及讓自己活得漂亮，找到最自在最舒適的自我。

時間:107/04/30(一)18:00-19:30 
地點:活動中心音樂廳 (憑學生證入場)
報名網址: 
https://goo.gl/XXKMsr


  
17:45-18:00開放本校同學入場，本校同學入場前請出示學生證。活動開始後15分鐘若有位置再開放外校生入場。
2.演講期間內，禁止錄影，會有工作人員巡視，請勿違反規定。
3.場內禁止飲食。
活動地點:三民校區音樂廳
活動時間:18:00-19:30",2018-03-30T10:49:18.803Z,2018-04-30T02:57:59.116Z,8,43,['學生']
228592605,中科昌明大怒神,"身為中科多媒系的學生已對昌明樓電梯時常發出詭異怪聲已習以為常

沒想到

今天本來一如往常的要從四樓搭電梯到一樓

一進去電梯，電梯就很不平常的顫動+比平常更大的響聲，然後很任性的忽略我們按的一樓直接下到B1，然後頓了一下

叮~~~~

電梯門開了

但電梯外的門沒開阿阿阿阿阿阿
https://i.imgur.com/fOJm0mS.jpg

我和另一名無辜的同學一臉呆愣的望著緊緊關著的電梯外鐵門，但還是很鎮定的按一樓，心想，沒事兒沒事兒，電梯耍了點脾氣，哥還是能control的

看著電梯關上門然後有點快的往上升，本還覺得沒事，沒想到電梯越升越高，離地面越來越遠，然後顯示樓層的數字快速的往上跳
https://i.imgur.com/NxUqPkC.png


TMD我按的不是一樓嗎??!!!!!!電梯衝到三樓高要幹嘛??!!!!!該不會來個什麼新聞上常見的高速墜落吧
https://i.imgur.com/5GZ2IV5.jpg

我們都快要尖叫了，看著緊閉的電梯門真的有種衝動想把它掰開逃出去
https://i.imgur.com/CoGiWq1.png

這電梯先是衝到快四樓高倒也沒開門，然後一個有點高速墜落感的再往下掉到一樓，重重往下沉了一下，開門，一看到門開了顧不得腿軟我們踉蹌驚恐的衝出電梯，什麼叫生死一瞬間真的知道了

沒想到鎮定一看，這裡是二樓，但電梯螢幕顯示一樓
https://i.imgur.com/IyCGvNg.jpg


奉勸昌明樓的同學今日沒事別搭電梯，這種往上衝又往下墜落的大怒神電梯搭不得啊!!",2018-03-30T10:27:03.112Z,2018-07-21T21:26:15.671Z,36,344,"['電梯', '昌明樓']"
228591261,請大家填填問卷，救救可憐的專題生,"請大家填填問卷，救救可憐的專題生
填問卷期中考歐趴 單身狗立馬脫單
點點手指 救救同學
如果可以請呼朋引伴來填寫
分享出去更會痛哭流涕
感謝大家的大恩大德
P.S.僅限中科大學生填寫
       中科大所有學制學生皆可填寫
       (日夜校生皆可)
https://docs.google.com/forms/d/e/1FAIpQLScIMqTCwmFA46pRZSkNQUln_Q3AZYmQ0n5otnmAYcNWXmTp2Q/viewform?usp=sf_link",2018-03-30T05:40:25.485Z,2018-03-31T12:41:04.513Z,40,13,[]
228590571,關於多益測驗,"想請問一下大一的各位
多益模擬測驗各位是猜完嗎
因為是真的很花時間
純問大一的各位",2018-03-30T03:11:37.970Z,2018-03-31T13:48:17.858Z,10,7,[]
228590045,TA事項,"上學期記得超快就要交期中期末報告
還有時數跟開會
這學期都沒消息
是不是我漏掉了什麼啊 真的超怕時間什麼的錯過了 嗚嗚",2018-03-30T00:40:42.801Z,2018-04-01T10:33:28.224Z,3,6,[]
228587131,中科大有沒有交易社團？,"最近在滑FB
看到某科大有一堆交易社團
基本上裡面什麼都賣
化妝品、屋內裝飾品、相機、衣服等等……
大致上都是採面交式的
於是上網查了一下....
中科大難道沒有這種社團嗎😭😭😭

有沒有哪位中科大佬願意起個頭開個社團呢Emmmm......",2018-03-29T13:32:24.157Z,2018-03-29T13:35:30.640Z,2,4,[]
228585679,宣導）讓你騎車更加安全的方法,"https://i.imgur.com/UBBbkle.jpg
最近學校貼了很多道路安全宣導的海報
先謝謝學校為了大家的行車安全做一份心力

但有兩個點是有疑慮的

1.機車依規定待轉
2.機車不行駛禁行機車道

但拿大門口前三民路來看
兩車道內側禁行機車外側一堆公車進出站
以正常行車觀念一定是朝內側騎車才是最安全的
但政府及學校卻要求你禁止行駛內側車道
要你騎外側才是對的
新聞報導有多少人因此被捲入公車底下的

再拿兩段式左轉這樣左轉方式才是最安全
卻連最基本
「左轉靠左」「右轉靠右」都不宣導
大家都要實際上路甚至發生了交通事故後
才知道原來安全騎車應該怎麼騎

下面幾張圖請大家慢慢讀一下
兩段式左轉的由來以及他所產生的衝突點

https://i.imgur.com/T5FNDuB.jpg
https://i.imgur.com/upCUMyY.jpg
https://i.imgur.com/Zjdrf9o.jpg
https://i.imgur.com/eouHnSH.jpg
https://i.imgur.com/ks8jIN9.jpg
https://i.imgur.com/vdEzSun.jpg
https://i.imgur.com/a208kGC.jpg
https://i.imgur.com/lXhHrow.jpg
https://i.imgur.com/4C4Zuzr.jpg
https://i.imgur.com/HrlQVnj.jpg
https://i.imgur.com/40vuYHZ.jpg
https://i.imgur.com/yderPWm.jpg

有太多案例是因為機車族緊靠右側行駛
而發生被右轉車或是開車門的擊落
兩段式左轉如果真要合法待轉
就會變成下面這樣
https://i.imgur.com/efMkkkt.jpg

待轉車潮勢必慢慢會癱瘓路口
而大家為了紓解交通
更間接侵犯走在斑馬線上的行人
這樣的道路設計與規定
根本是以大欺小
汽車逼機車、機車逼自行車、自行車再來逼行人
馬路像極了野生叢林一般

最後附上一張圖做結論
車種分流只會讓你我更不安全
不論你今天是開車或是騎車甚至走路
這樣的道路設計只會更加危險而已
https://i.imgur.com/cq71rRV.jpg

PS：本貼文並沒有要戰車種，純粹拿學校的道安海報來評論，還請大家理性討論

圖片出處：台灣機車路權促進會

更多資訊請點下面連結
https://www.facebook.com/TaiwanMotorcycle/",2018-03-29T09:30:45.960Z,2018-03-29T13:36:56.418Z,14,120,"['機車', '路權', '平等', '交通']"
228585055,背帶斷了,"前陣子買了一個背包
結果背太重的東西 背帶有一邊斷了
想請問各位 知不知道學校附近哪裡可以修背包....
😭😭😭",2018-03-29T07:41:17.885Z,2018-03-30T10:39:26.855Z,11,6,"['學生', '背包', '維修', '背帶']"
