id,title,content,createdAt,updatedAt,commentCount,likeCount,topics
232157603,英文教學,"今天要學的英文是   phenomenon [fəˋnɑmə͵nɑn] 
n. 自然現象

把這個字拆開成 phe no men on

把phe 想成吳馨恩，因為他長的不像she

再照樣造句，吳馨恩，沒，男人，上

阿，這可真是個自然現象阿

no 沒有，不

men 男人，複數

on 上

Phenomenon 自然現象
 
一次學習四個單字是不是很簡單呢！那今天我們就到這邊

同學們  我們下次再見～",2019-09-24T05:36:52.879Z,2019-09-24T05:36:52.879Z,7,8,[]
232157596,求毒物魅影 華人社會與文化,不知道各位學長姊有沒有要賣的書！！,2019-09-24T05:35:57.475Z,2019-09-24T05:35:57.475Z,0,0,[]
232157556,女性主義與人文電影,請問課表上寫在3303上課 但是為什麼沒有人啊啊,2019-09-24T05:28:40.330Z,2019-09-24T05:28:40.330Z,3,2,"['選課', '女性主義']"
232157441,賣OK禮券,"如題 
希望是一次拿走 

1000禮券一次拿走 ：售800元
500禮券 ：售450元",2019-09-24T05:11:36.485Z,2019-09-24T05:11:36.485Z,6,2,"['中科大', '賣', '禮券']"
232157057,附近可以進出打球的籃球場,"學校最近在整修籃球場
想請問一下大家，學校附近哪裡有免費可以進出的球場？
還是晚上有開燈的球場？
順便想問一下，像臺中一中還是太平國小可以進出去打籃球嗎？
謝謝大家",2019-09-24T04:06:07.292Z,2019-09-24T04:06:07.292Z,2,3,['籃球場']
232156444,求生物化學跟國文課本,請問有沒有學長姐有跟這屆大一相同版本的生化、國文課本方便出售？,2019-09-24T02:08:10.246Z,2019-09-24T02:08:10.246Z,6,0,"['中科大', '二手書', '學生', '新生']"
232156131,#剪髮 推薦,有人在三民或民生附近剪過頭髮，有推薦的嗎，只是要剪瀏海而已 ~~~~,2019-09-24T00:27:54.670Z,2019-09-24T00:27:54.670Z,2,1,"['中科大', '剪髮']"
232156000,社團,"中科大有啥好玩的社團
求各位推薦一下OUO",2019-09-23T22:54:10.414Z,2019-09-23T22:54:10.414Z,12,3,"['中科大', '社團']"
232155369,學校最有錢的,"學校最有錢的到底是誰 哪來那麼多文來炫富
一下台北的 一下高雄的  台中的在哪？
來比一下誰最狂  常常出現的那個中科大少爺又是誰
上面那2個的其中一個？ 都來認識一下",2019-09-23T17:28:21.986Z,2019-09-23T17:37:10.439Z,11,7,"['學生', '中科大']"
232155271,圖書館換證,請問校外人士可以進入學校圖書館嗎？如果可以，需不需要換證呢？,2019-09-23T17:11:25.390Z,2019-09-23T17:11:25.390Z,3,1,"['中科大', '圖書館']"
232154468,#請益 女子籃球社,"國中的時候是打校隊女籃
進來中科才知道沒有校隊女籃
想請問如果自己辦女子籃球社
可以算的上是校隊女籃嗎？
(透過甄選才能入社那種)
如果不行的話想請問
目前學校的科系女籃當中
有哪些學姊(或同屆的一年級)
技術不錯或準度很好
又或者很有5:5經驗的學姊
希望有機會可以一起組隊
報名一些校外的比賽
(算是另一種形式的校隊吧）
可以請大家幫我推薦一下嗎
Ex:XX系 XX號 控球後衛 外線準
聽說有很多之前在別的學校是校隊的學姊
但因為球場不能使用只能用這個方式來認識學校會打籃球的學姊們了
再麻煩大家幫我推薦一下🙏🏻🙏🏻",2019-09-23T15:37:31.989Z,2019-09-23T15:37:31.989Z,4,6,"['中科大', '女籃']"
232154287,弘業一樓女廁,"md 到底 為什麼 可以 那麼 臭
厚氣氣氣氣氣氣氣氣氣
(ノಠ益ಠ)ノ彡┻━┻",2019-09-23T15:19:30.967Z,2019-09-23T15:19:53.272Z,2,3,['中科大']
232154108,想請問一下,"不好意思，
想請問一下夏偉中老師的課好修嗎？
段考大概都怎麼考？",2019-09-23T15:01:43.446Z,2019-09-23T15:01:43.446Z,2,1,['中科大']
232153441,幾點了別再練了,"最近校歌比賽快要到來 五專生也練的越來越勤
我能理解他們被逼著練習很辛苦
但是身為住宿生能不能拜託
過了晚上九點就不要再練了好嗎！！",2019-09-23T13:44:13.178Z,2019-09-23T13:44:13.178Z,9,31,"['校歌比賽', '新生']"
232153284,幹到底哪個科系說出來好嗎？,"媽的每次看到學長姊逼迫繳系費
或是強迫參加活動
我就很好奇都什麼年代了到底哪個科系學長姊這麼屌
不怕被告或是檢舉
阿每次一堆人匿名說自己被強迫
然後又不說哪個科系
這樣只會惡性循環下去好嗎！
不要讓一個爛的科系去連累其他科系好嗎！
還是這只是有人單純不爽學會出來說嘴？
以為匿名就可以亂說話啦
真的是氣氣氣氣氣欸",2019-09-23T13:22:50.586Z,2019-09-23T13:22:50.586Z,16,35,"['中科大', '學生', '新生', '黑特']"
232152243,想請問,"系上的學長姐強制要求要參加系上的活動並繳交保證金
可是本人的參加意願真的沒有很高...
想請問除了繳錢了事以外還有沒有別的推辭方法😢",2019-09-23T10:46:54.411Z,2019-09-23T10:46:54.411Z,10,5,[]
232151639,課程問題,"請問這堂課學校有開嗎？我好想上哦
https://i.imgur.com/kOHJw1h.jpg",2019-09-23T09:04:12.312Z,2019-09-23T09:04:12.312Z,4,16,[]
232151541,#徵 本校行政單位 計畫型兼任助理(需畢業),"徵兼任計畫助理，在本校行政單位工作，需大學畢業
每月須排滿140小時，上班時間8:00~16:00 ，中午休息1小時   
時薪180 ，週六日不排班，除非活動不然平日極少加班~每月約25k
工作內容:協助核銷、活動收件、填寫工作報告等等行政作業
聘期:108.10/1~108.12/31，明年度視單位經費而定

意者洽: chi205@nutc.edu.tw",2019-09-23T08:49:47.916Z,2019-09-23T08:49:47.916Z,0,6,"['徵人', '中科大']"
232150807,建議的診所或醫院,"胃酸逆流嚴重

想照胃鏡

有建議的嗎

怕雷",2019-09-23T06:50:22.226Z,2019-09-23T06:50:22.226Z,12,9,"['醫院', '診所']"
232150501,減修問題,"學校的學分下限是9學分
前幾屆的學長姐可減到5學分
但今天早上我們班導跟我們說 四下系主任不會幫我們簽減修單
我們把學分都修完了 不讓我們減修 這樣可以申訴嗎？
（一切的一切都是學裎惹的禍😊）",2019-09-23T06:00:49.612Z,2019-09-23T06:00:49.612Z,5,10,"['選課', '中科大', '學分']"
232150395,健康無糖日—就在明天🚨,"9/24 健康無糖日，在三民昌明樓穿堂🚨和民生穿堂🚨，

明天閃亮登場！！🌟🌟

明天的好茶有股咖啡香，但不是咖啡也沒有咖啡因(？

3C產品📱、電腦螢幕💻，眼睛👀總是超時工作，

So,快來喝好茶，清肝明目更健康😘😘

https://i.imgur.com/NHEDK0T.jpg",2019-09-23T05:42:15.662Z,2019-09-23T05:42:15.662Z,1,14,[]
232150237,國貿理論與政策楊維娟,"有學長學姐修過此課程嗎
想問老師期中期末評分方式
好不好過🤔🤔🤔",2019-09-23T05:16:45.633Z,2019-09-23T05:16:45.633Z,6,3,['中科大']
232150225,牙醫,"哪裡可以上天峰教授的課？聽說他有在教書
https://i.imgur.com/l7yXxDe.jpg",2019-09-23T05:15:27.583Z,2019-09-23T05:15:27.583Z,13,13,[]
232149927,#企管 #系羽,"如標題想問企管系有沒有系羽？？
似乎聽說有系籃~",2019-09-23T04:33:49.646Z,2019-09-23T04:33:49.646Z,2,2,"['中科大', '系羽']"
232149777,#宣傳 Six Times Two,"今天晚上就是我們主持社的期初茶會囉～
我們準備了很多好吃的食物😋 好玩的遊戲👾
還有精彩的抽獎活動！
不管是日間部還是夜間部的
我們都歡迎你們來一起玩唷
地點：活動中心3樓會議室
時間：18:00～20:00
https://i.imgur.com/RHL0Fzr.jpg",2019-09-23T04:07:17.363Z,2019-09-23T04:09:25.940Z,1,6,"['社團', '主持社', '期初茶會']"
232147510,#求解 特殊加選,"想請問各位
有在期限內跑完紙本的特殊加選流程
但eportal 裡面我的課表沒有出現該課程
這樣是正常的嗎……‘︿’
超怕其實中間出問題沒有選到課QQ
謝謝大家！！",2019-09-22T16:27:48.860Z,2019-09-22T16:27:48.860Z,5,4,['選課']
232146297,換扭蛋,"想問大家有沒有這系列扭蛋的雪納瑞
願意跟我這兩隻其中一隻做交換的
之前有在校版換成功過黃阿瑪的扭蛋哈哈
https://i.imgur.com/9T6HXSp.jpg",2019-09-22T14:08:52.836Z,2019-09-22T14:08:52.836Z,5,13,"['中科大', '尋物']"
232146169,#尋  我女兒的帽子,"遺失物:藍色帽子
遺失地點:3501或3502教室
遺失時間:9/22

今天去帶女兒一起去上課
回到家發現找不到女兒的帽子
如果各位有在校園或教室看到

拜託不要丟到垃圾桶

那是我女兒滿周歲娘家這邊準備的禮物
麻煩一定要告知我拜託拜託🙏🙏

帽子長相
https://i.imgur.com/CSHXntR.jpg
https://i.imgur.com/8x31SPq.jpg",2019-09-22T13:52:23.460Z,2019-09-22T13:52:23.460Z,12,27,"['尋物', '中科大']"
232145423,想買電腦,"如標題一樣
今年剛入學想買新電腦，
有什麼適合電腦跟一定需要軟體嗎？
（Ai.Ps.Lr....等）",2019-09-22T12:21:43.464Z,2019-09-22T12:21:43.464Z,27,10,"['中科大', '學生']"
232144751,英文畢業門檻～,請問一下，進修部國際貿易與經營系的多益英檢畢業門檻是多少分呢？,2019-09-22T10:28:57.875Z,2019-09-22T10:28:57.875Z,4,3,"['中科大', '畢業門檻']"
232144277,健康與運動（一） 保齡球理論與實務,"因為頭二個禮拜都沒跟到，想問一下禮拜二5，6節 陳世恩老師的健康與運動（一） 保齡球理論與實務在哪邊上課。 
謝謝",2019-09-22T08:55:19.099Z,2019-09-22T08:55:19.099Z,7,1,[]
232144031,打工好帕尼,"安安!
如題～如果有想要找長期假日工讀的可以看看連結中ㄉ文章喔(๑˃̌ۿ˂̌๑)۶",2019-09-22T08:07:41.317Z,2019-09-22T08:07:41.317Z,16,15,"['打工', '學生', '工讀', '餐飲業', '中科大']"
232143874,#宣傳 中科大吉他社新生茶會,"我們是32nd 中科大吉他社
明天9/23(一)就是我們的期初茶會唷!!!!
地點:活動中心4F
時間:5:30開始入場
想邊吃東西邊欣賞表演嗎
對吉他有興趣的你千萬別錯過嘍(๑˃ᴗ˂)ﻭ
-
另外我們第一堂社課在10/1(二)
之後社課時間是每週二和四的
晚上17:30~19:00
教室在6703
如果上課有跟不上或聽不懂的
都可以來活動中心3F找幹部們練習唷(๑•̀ㅂ•́)و✧
-
完全不會彈吉他的也歡迎哦
有些幹部也是從0基礎開始學的
有其他問題也可以私訊我們ig:___32.guitar
另外我們有新生群組裡面會有最新資訊
有興趣可以+進來唷
https://i.imgur.com/W3dr1I5.jpg",2019-09-22T07:39:35.292Z,2019-09-22T07:44:32.171Z,6,22,"['中科大', '社團', '新生', '吉他', '茶會']"
232142924,關於學校office,"我是今年大一的新生
想說每間大學幾乎都有校園教育板的office
在狄卡看了很多學長姐登入安裝的過程
但是自己用學校帳號登入
進去之後他寫不能安裝
⬇️⬇️⬇️就像這樣⬇️⬇️⬇️
https://i.imgur.com/T7e1vrP.jpg

想請問各位學長姐～
學校的office有授權嗎
還是只能線上做ppt那些
 
如果不能使用 是不是就要直接買office 365了😢",2019-09-22T04:41:17.295Z,2019-09-22T04:41:17.295Z,17,41,"['中科大', 'Office']"
232140782,請問星期一還可以買書嗎？,"是這樣的，原本老師說舊版的可以用，但是後來自己發現差蠻多的
還是決定買新的

請問星期一還可以買書嗎？",2019-09-21T16:56:04.754Z,2019-09-21T16:56:04.754Z,4,12,[]
232135749,#尋 星巴克保溫杯,"遺失物：星巴克保溫杯
地點：女宿前的操場鐵椅
時間：9/19（四）約下午4:30-5:30間
外觀：
https://i.imgur.com/j1kHWm0.jpg

希望有看到或撿到的人可以告知我🙏🏻🙏🏻
謝謝各位😭",2019-09-21T02:19:19.050Z,2019-09-21T02:19:19.050Z,3,15,"['尋物', '遺失物']"
232134299,西文課,"想請問，版上的有修西班牙文的學長姐，往年這門課老師的評分標準是什麼？然後會推薦課本都直接買全新的嗎？還是能有二手的就用二手課本？
今天沒到課又聽說老師沒提到這件事，希望能幫忙解惑…",2019-09-20T16:49:42.373Z,2019-09-22T04:58:40.615Z,4,7,"['中科大', '選課']"
232133631,好心人,感謝今天下午在中正停車場幫我搬書的兩位男生🙏🙏,2019-09-20T15:24:23.648Z,2019-09-20T15:24:23.648Z,15,21,"['中科大', '學生']"
232131500,悠遊卡,想請問學校附近的超商，或者北區，那裡有賣吊飾款的悠遊卡，走了5家超商都是卡片==,2019-09-20T10:26:49.410Z,2019-09-20T10:26:49.410Z,12,8,['中科大']
232131173,推薦爵士鼓家教教室,小弟想學爵士鼓，不知道學校附近有沒有便宜又不錯的爵士鼓家教，希望課程有額外練習時間或較便宜的練習時間,2019-09-20T09:37:00.566Z,2019-09-20T09:37:00.566Z,8,2,"['中科大', '學生', '選課', '社團']"
232130995,遺失物,"不知道有沒有人在學校外面的公車站牌看到一個airpods的盒子外面有套下圖這張米白色的保護套⋯
https://i.imgur.com/slipWjW.jpg",2019-09-20T09:11:15.675Z,2019-09-20T11:19:17.852Z,2,20,['遺失物']
232130961,如果有需要 貓窩暗樁部隊 隨時待命👌,如果有需要 貓窩暗樁部隊 隨時待命👌,2019-09-20T09:07:25.639Z,2019-09-20T09:07:25.639Z,3,6,[]
232130450,有人掉東西嗎？,"有人掉了類似.......粉底的東西在6605的嗎嗎？

https://i.imgur.com/gaaU3IQ.jpg",2019-09-20T07:49:55.560Z,2019-09-20T07:57:47.010Z,8,5,"['中科大', '失物招領']"
232130340,求中科大布袋戲同好,"不知道中科有沒有布袋戲迷ㄋ~

徵霹靂布袋戲迷來相認啦啊啊><

(看到身邊的人沒半個是布迷覺得QQ)

台中小孩都不看布袋戲的嗎（@@）

布袋戲那麼好看怎麼能不看~~

好喇 我覺得應該是挺少的qwq

如果真的有的話
來相認約去SOGO逛布袋戲專區ㄚ",2019-09-20T07:35:06.465Z,2019-09-20T07:35:06.465Z,20,10,['中科大']
232130078,初級情景日語 課本,"我想請問一下😅
我這幾天才選到初級的情景日語課
今天去應日系的系辦 他說老師已經上完五十音了
課本的話 要等下禮拜上課才能問老師
我完全沒有學過日語 很怕下禮拜上課根本上😭
希望能在下禮拜前買到課本～
有人也是修初級情境日語的嗎？
可以告訴我課本是哪本嗎🙏🙏
謝謝～謝謝🥺",2019-09-20T06:59:27.882Z,2019-09-20T06:59:27.882Z,11,6,"['中科大', '日語']"
232129991,8月工讀金有人收到了嗎,"原諒我這麼問QQQ
前面有打去出納問，
結果被三兩句什麼不知道不確定打發 …………
連查進度都不能..
雖然有預感不會太快發，
可是以往就算等很久也都是第三週的星期五前就下來了..
但這次還是沒收到😱
不知道是只有我的還沒嗎QQQQ",2019-09-20T06:46:56.534Z,2019-09-20T06:46:56.534Z,6,12,"['工讀金', '工讀', '中科大']"
232129693,#問 林東興 運動觀光地理,"因為剛剛才加選到這門課
所以已經兩個禮拜沒聽到課了😅
想請問有修這門課的各位
老師上課的方式及期中期末要考什麼呢？
還有評分標準 拜託各位了🙏",2019-09-20T05:59:45.838Z,2019-09-20T06:05:32.022Z,3,6,"['中科大', '通識']"
232129681,藍色大b,"之前就被你移過車硬要插
今天又來
調皮啊
https://i.imgur.com/IDg6hIi.jpg
誤會的話馬上刪文 但應該不是吧ㄏㄏ",2019-09-20T05:58:13.829Z,2019-09-20T06:00:13.754Z,14,37,['機車']
232129618,拾獲保金科學生證,"沒想到我也會有發月經文的一天

保金科的同學你的學生證掉在昌明樓前面了喔

已送到系辦

https://i.imgur.com/fHj00FL.jpg",2019-09-20T05:50:07.740Z,2019-09-20T05:50:07.740Z,0,10,"['失物招領', '中科大', '遺失物', '學生證', '遺失物尋獲']"
232128415,星期五旅遊觀光通識課三四節交換,交換星期五 三四節旅遊觀光通識課,2019-09-20T02:58:05.380Z,2019-09-20T02:58:05.380Z,0,1,"['中科大', '選課']"
232128131,選擇你的戰士,"殘酷4選1
https://i.imgur.com/3B2geJR.jpg
一一一一一一一一一一一一",2019-09-20T02:08:17.703Z,2019-09-20T02:08:17.703Z,9,28,[]
232128038,連儂牆,"中科要不要也來個連儂牆啊？
湊15字真辛苦",2019-09-20T01:52:02.811Z,2019-09-20T01:52:02.811Z,9,34,"['時事', '反送中', '討論', '香港', '新聞']"
232127731,國文老師,請問國文 廖芮茵老師的課是怎樣上課呢？,2019-09-20T00:33:12.459Z,2019-09-20T00:33:12.459Z,3,1,[]
232127292,換通識,"我有禮拜二7.8節的樂音與芳香療法 
請問有人有
禮拜二1.2節人際關係與自我成長
禮拜二7.8節顯示科技應用
禮拜四5.6節的人際溝通與網路溝通
禮拜四5.6節科技與生活
想要換的嗎

只剩一天 如果有人有意願可以留言跟我說",2019-09-19T18:57:41.944Z,2019-09-19T18:57:41.944Z,9,4,['通識']
232126972,#問 蔡旻秀老師 會計學,"因為某些因素這幾天才決定要修這門課
想請問財稅一班的同學
老師有特別說什麼上課規定
或是課本要用那一本嗎？

https://i.imgur.com/lO6G0Lh.jpg
看了網路課程介紹是寫要用這本
但不確定有沒有找錯ಥ_ಥ",2019-09-19T17:35:51.690Z,2019-09-19T17:35:51.690Z,2,0,[]
232126464,上學期系科盃準備開打！,"https://docs.google.com/forms/d/e/1FAIpQLScsWf1lbQGRkx8fxfTX4ybVO-3QpU__TARTPvm1EL6irJp2YA/viewform?usp=sf_link
這次裁判我們找體大的裁判社 
在最後四強會到北區打 
希望各科系能踴躍報名喔
目前是男籃 女籃的部分還在籌備中喔",2019-09-19T16:27:43.677Z,2019-09-19T16:27:43.677Z,32,20,"['中科大', '籃球比賽']"
232125812,社團,"我三年級了 不知道還可以參加社團嗎？
希望大家可以推薦一下
謝謝",2019-09-19T15:22:29.051Z,2019-09-19T15:22:29.051Z,12,8,['社團']
232125674,#選課請教 職安面面觀、環境與社會,"這學期想修看看這兩堂課其中一個
可以麻煩學長姊給我建議嗎

職安面面觀：黃金燕 老師
環境與社會：蕭戎 老師

目前只大概知道蕭老師的課比較奇特，有稍微看到dcard上有學長姊討論，不過還是不太清楚是好是壞⋯

黃老師目前沒有找到什麼文章😅😅

跪求解答🙏🙏",2019-09-19T15:07:27.973Z,2019-09-19T15:07:27.973Z,3,0,"['中科大', '選課', '學分', '通識']"
232125532,問梁彩玲老師的英文選讀課,想問一下有上過梁彩玲老師的英文選讀課的人一些問題：老師如何？ 期中、期末考試會很難嗎？ 這門課好過嗎？,2019-09-19T14:52:27.865Z,2019-09-19T15:01:31.868Z,2,2,['中科大']
232125314,新開的老爹咖哩豬肉飯,"中午看到很多人排隊
但迪卡沒看到評價
所以跟大家分享一下~~
https://i.imgur.com/i8EBEoW.jpg
40元而已 還有附滷蛋
咖哩來說真的是很佛心的價格

雖然打開後跟想像中有點不一樣😂
https://i.imgur.com/0mLSGqq.jpg
滷蛋竟然是放在咖哩裡面（？？？
https://i.imgur.com/QSjr2zX.jpg
單拍咖哩的樣子（OMG我拍這什麼鬼）

有點像是咖哩加肉燥
總之算是賣相不太可口😂
https://i.imgur.com/2C1kP3d.jpg
倒出來後
好像……更像肉燥飯了！

口感來說  反而沒有表相那麼令人擔憂
有咖哩的香氣跟濃厚的口感
算是偏一點點甜的風味
肉燥裡肥肉跟瘦肉的比例大概是3：7
（但我不敢吃肥肉所以那3我全挑掉惹Orz)
（一個一個挑的感覺像是全世界充滿肥肉）
比起咖哩  覺得縱觀配料加口感
還是比較偏向滷肉飯  
應該可以客觀形容是咖哩口味的滷肉飯
是不會特別好吃 卻也中規中矩的餐點

不過其他同學對於此份餐點都頗滿意
集滿六份還可以換一瓶9塊的飲料（生活泡沫紅茶/綠茶）

不過我自己是沒有喜歡到會買第二次
（除非是吃土的時候）
（噢不 那可能每天都要去買了^.^",2019-09-19T14:25:58.612Z,2019-09-19T14:25:58.612Z,14,82,"['中科大', '食物', '午餐']"
232125264,易經心理學 林俊德,"今天下午才加選到的通識
禮拜四的3.4節
這禮拜跟上禮拜都沒上到課
想請問有修這堂課的同學
這兩周都老師有講什麼比較重要的事情嗎
像是考試方式 或是上課方式",2019-09-19T14:19:37.471Z,2019-09-19T14:19:37.471Z,5,8,['通識']
232124940,專題問卷，請各位學長學姐幫忙填一下謝謝,"https://docs.google.com/forms/d/1zmOcGs7JbbLkpR-EdLss6OVVupy0dyH0TdxdaaFJn18/edit?ts=5d823f0e
各位學長姐們，請幫忙幫我們填一下問卷，做調查謝謝，我們沒辦法像很多學長姐可以抽獎，但我們會用最誠摯的心祝福各位學長姐能“歐趴”順利“畢業”",2019-09-19T13:40:13.048Z,2019-09-19T13:40:13.048Z,1,7,"['問卷', '中科大']"
232124731,#問 色彩學 侯純純,"想利用時間旁聽自己有興趣的課
不過版上查不到這個老師的資訊
所以想請問這位老師的上課方式、風格是怎麼樣呢？",2019-09-19T13:14:18.757Z,2019-09-19T13:14:18.757Z,6,2,['中科大']
232123926,電算中心工讀生,"具備程式編寫基礎概念、網路基礎知識，對於DNS、DHCP等網路服務具有基礎概念。

(四)具服務態度良好、認真負責、理解力佳肯學習、守時，及遵行本校工讀生之相關規定。
(五)曾自行架設網站或安裝伺服器、瞭解防火牆…

六、工作內容：
(一) 協助管理Amazon Web Services、Microsoft Azure、VMware虛擬桌面等雲端服務，並產製使用狀況報表。
(二) 協助使用者瞭解AWS、Azure、VMware虛擬桌面等雲端服務之操作流程，及簡易異常狀況排除。

七、工作報酬：依據本校工讀生標準。


請問一下
工作報酬：依據本校工讀生標準。
是指最低時薪嗎……？

這些在外面工作時薪也有兩三百以上吧…",2019-09-19T11:17:16.483Z,2019-09-19T15:47:02.077Z,12,9,['工讀']
232123843,投資學,請問各位投資學老師周佩儀的課程好過嗎？,2019-09-19T11:03:01.872Z,2019-09-19T11:03:01.872Z,1,4,['中科大']
232123818,英文老師,"想詢問勞明慧老師的上課方式٩(˃̶͈̀௰˂̶͈́)و
自己本身是修他的英文聽講練習",2019-09-19T10:59:52.702Z,2019-09-19T10:59:52.702Z,0,1,['中科大']
232123519,撿到手機,"剛剛在中正大樓女廁撿到一隻紫色手機
送過去七樓國貿係辦
有掉手機的記得去係辦領",2019-09-19T10:12:30.403Z,2019-09-19T10:12:30.403Z,6,7,"['失物招領', '遺失物']"
232123302,#問 #體育課 #壘球 #健身,"請問壘球和健身會比較推薦哪一門課呢？

對兩堂課的上課方式都不是很了解，只聽說老師人都不錯，希望有好心同學幫忙解答一下，感謝！！！",2019-09-19T09:38:22.144Z,2019-09-19T09:38:22.144Z,3,8,"['體育課', '選課', '中科大']"
232123205,急～國際貿易實務 收書！借書！,"求這本課本，借我或賣我都行(當然越新越好)，如果今天可以我馬上去跟你拿🙏🙏
https://i.imgur.com/895FHbb.jpg

我是外系生～今天正式加退選完，昨天有先詢問老師，說課本很好買，一般書局就有；但下午跑了五間書局都沒有，現在有點慌啊～～～

拜託幫忙惹，謝謝🥺🥺",2019-09-19T09:24:28.315Z,2019-09-19T09:24:28.315Z,4,1,"['二手書', '課本', '中科大']"
232123173,急問~  特殊加退選,"請問是跟網上加選的時間一樣嗎？

如果是，則明天交單子給承辦處，
會不會收啊？",2019-09-19T09:18:30.176Z,2019-09-19T13:21:37.486Z,3,4,"['選課', '學分', '中科大', '求解']"
232122909,有點傻眼,"如果說平常自己需要特殊加選那些課還合理

但我不懂修學程還要自己跑特殊加退選的邏輯
都說99%會同意我們修學程
兩個系院都跑一次了
我們也交了申請表出去
統計要修學程的人數應該不難
學校那邊也有我們的個人資料
開放有修學程的線上加退選不就好了…
把每件事程序複雜化真D累",2019-09-19T08:41:11.465Z,2019-09-19T08:45:30.959Z,8,33,"['中科大', '選課']"
232122139,中正一樓捐血呦～捐血可以換服務學習時數,"同學們，快來中正一樓捐血😘喔～

和泰汽車贈送好禮三選一，

幫和泰汽車打卡拍照可以抽獎抽精美禮物🎁，
新生們看過來！！捐血可以換你們的服務學習時數兩小時⌚呦～
有需要的同學們快來呀😎😎😎！！

https://i.imgur.com/VJTnJzC.jpg",2019-09-19T06:52:21.322Z,2019-09-19T06:53:04.789Z,5,28,[]
232122082,#問 黃馨逸老師會點名嗎,"微積分被當能選的時間都滿了😢只能去修夜校 但到8：25有點太晚了QQ想去兩節左右就好想問老師會點名嗎？然後我微積分真的爆爛有可能過嗎？
爬他的文都只有有東西吃而已😂想知道別的",2019-09-19T06:42:39.268Z,2019-09-19T08:51:35.003Z,11,10,[]
232122049,#中商7919教室 桌遊社期初茶會,"大家好我們是桌遊社☺

我們今天(9/19)的期初茶會地點改到中商大樓7919教室🙇

中商大樓7919教室
中商大樓7919教室
中商大樓7919教室

時間 18：00～22：30
(有空隨時可以來，有空隨時可以先走)

茶會會進行各種桌遊比拼啦～
讓你可以快速瞭解我們的日常
一試就愛上啦😍😍
這學期也有新的桌遊喔！！
歡迎大家來找我們玩～

*我們有提供餅乾飲料，建議先吃點晚餐或是帶晚餐來吃喔❤

*如果你是我們的舊社員，要帶社員證來貼這學期的專屬貼紙～


🎲社團的相關訊息茶會會詳細說明
🎲有什麼疑問歡迎詢問粉專、IG，會有專人為你解答喔✌✌✌

https://www.facebook.com/NUTCtbg/
https://instagram.com/nutc_tg?utm_source=ig_profile_share&igshid=9mgy1h2rulz9",2019-09-19T06:38:23.204Z,2019-09-19T06:38:23.204Z,2,8,"['社團', '桌遊', '桌遊社', '學生', '中科大']"
232121769,#問 #健身運動 #陳明宏,"昨晚才加選到週三第3,4節，
陳明宏老師的健身運動，
請問老師上課內容和狀況如何？
希望有熱心的同學幫忙回答一下，謝謝😊",2019-09-19T05:55:36.124Z,2019-09-19T09:42:38.253Z,7,6,"['選課', '中科大']"
232121739,謝謝警察杯杯,"謝謝警察杯杯給我們一個沒有違停的暢通道路^_^
https://i.imgur.com/BYozDWM.jpg",2019-09-19T05:50:45.851Z,2019-09-19T05:50:45.851Z,17,109,"['中科大', '宿舍', '機車']"
232121424,高級情境日語,我本來選中級情境日語，覺得太簡單想改上高級，請問這樣是要再填一次加選單嗎,2019-09-19T05:05:08.986Z,2019-09-19T05:05:08.986Z,1,0,[]
232121314,問，機車停車場,"今天去女宿後面的停車場要停車
結果護欄已經降下來了
嗶學生證也沒有升起來
請問ic卡不是指學生證嗎....？
我是今年第一次申請的學生
有可能資料還沒更新嗎(´･ω･`)？",2019-09-19T04:50:43.534Z,2019-09-19T05:02:46.434Z,10,9,"['中科大', '機車']"
232120874,#問 金融市場 吳明義,"請問有上過這堂課的同學
這堂課上課的相關資訊 好過嗎இдஇ
我是輔系 這堂課是夜校的
爬過文都沒有他的資料இдஇ
謝謝大家இдஇ",2019-09-19T03:47:16.452Z,2019-09-19T03:47:16.452Z,3,0,"['中科大', '選課']"
232120509,拖吊機車,中技大樓門口前面的馬路.會拖吊.請騎機車的同學小心,2019-09-19T02:38:13.929Z,2019-09-19T02:38:13.929Z,1,6,['中科大']
232120396,問 註冊費未繳交,"我是今年大二辦學貸的
大概8月底回台中的時候就把去台銀辦好的單子交給課指組了
結果剛剛收到這個簡訊
https://i.imgur.com/pcRAIcC.jpg

整個被嚇得不要不要的😭
想請問我這樣是還有缺什麼步驟嗎QQ",2019-09-19T02:15:13.730Z,2019-09-19T02:18:10.064Z,11,17,"['中科大', '註冊']"
232120110,#打工#工讀生#一中#時間彈性,"來幫忙找人啦👍🏻
如果有想要打工
（時段自由排、一次3小時、薪水現領）
在一中的水利大樓五樓，離學校很近，時間也很自由
時薪150、3小時，一天就現領450，有興趣可先打電話找老師👩‍🏫
https://i.imgur.com/Me15NTD.jpg",2019-09-19T01:05:15.959Z,2019-09-19T01:05:50.807Z,20,53,"['中科大', '學生', '工讀', '打工', '一中街']"
232119844,熱舞社,"昨天因為有私人事情不能去期初大會
請問有去聽的同學們
社費多少 上課時間等等的資訊",2019-09-18T23:33:05.988Z,2019-09-18T23:33:05.988Z,4,10,[]
232118651,#請益 許華青老師,"有人認識這位老師嗎
能否可以給我他的聯絡方式 
謝謝🙏",2019-09-18T16:16:34.446Z,2019-09-18T16:19:41.039Z,0,1,"['中科大', '老師']"
